ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10785211;"Cata de libros";"";"1";"0";"";"";"2018-10-02 00:00:00.0";"2018-10-02 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=540aac50ddb06610VgnVCM2000001f4a900aRCRD";"Cata de libros";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b1b902173d971610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb9e995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Canillejas (San Blas-Canillejas)";"448119";"4477485";"40.44640229188281";"-3.6117933204271098";"SAN BLAS-CANILLEJAS";"/contenido/actividades/ConferenciasColoquios/Literatura";"";
10785560;"Cata de libros en el Día de las Escritoras";"";"1";"0";"";"";"2018-10-15 00:00:00.0";"2018-10-15 23:59:00.0";"11:00";"La idea es compartir el placer de la lectura con textos de escritoras que nos hayan gustado por diferentes motivos. El hilo conductor sobre el que giran los textos seleccionados es la rebelión de las mujeres.  Cada participante leerá en voz alta un fragmento o párrafo de la escritora que quiera. Los asistentes pueden traer un texto que quieran compartir, o escoger alguno de los textos que nosotros traemos en nuestra cesta de textos sorpresa.   Sala infantil.  Inscripción previa en el mostrador de la biblioteca.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d28590ae8bf06610VgnVCM2000001f4a900aRCRD";"El Día de las Escritoras en las Bibliotecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4f1165a385c06610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5870007f8441f010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Dámaso Alonso (Chamartín)";"441962";"4479867";"40.467453379213175";"-3.6846112774442705";"CHAMARTIN";"/contenido/actividades/ConferenciasColoquios";"/usuario/Mujeres";
10786856;"Cata de libros: Las etapas de la vida";"";"1";"0";"";"";"2018-10-06 00:00:00.0";"2018-10-06 23:59:00.0";"12:00";"Cada participante lee en voz alta un cuento corto, una poesía, un párrafo de una novela sobre el tema de esta cata:  Las etapas de la vida  (niñez, juventud, edad madura y vejez).  Los participantes pueden traer a la cata un texto corto (no más de 1 página) o escoger alguno de la cesta de textos que trae BookTasting.  Número máximo de participantes: 15.  Inscripción en el mostrador de la biblioteca o por email a bpangelgonzalez@madrid.es";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a6f0695364516610VgnVCM2000001f4a900aRCRD";"Presentaciones de libros y recitales poéticos en las bibliotecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d469bd490e63610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"LATINA";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
10782141;"Cata de libros: los recuerdos";"";"1";"0";"";"";"2018-10-13 00:00:00.0";"2018-10-13 23:59:00.0";"11:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d16dff5ec42f5610VgnVCM1000001d4a900aRCRD";"Cata de libros: los recuerdos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=61acff5ec42f5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"CENTRO";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
10782851;"Cata de libros: Mujeres rebeldes y transgresoras";"";"1";"0";"";"";"2018-10-15 00:00:00.0";"2018-10-15 23:59:00.0";"11:00";"El hilo conductor sobre el que giran los textos seleccionados es la rebelión de las mujeres. Cada participante leerá en voz alta un fragmento de la escritora que quiera, que tenga relación con el tema anteriormente propuesto. Los asistentes pueden traer su propio libro, o escoger alguno de los que nosotros llevaremos en nuestra cesta de textos sorpresa.    Sala infantil de 11 a 12 horas.    Inscripción en el mostrador de la biblioteca hasta el 12 de octubre.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2bb6e6d5c6f5610VgnVCM2000001f4a900aRCRD";"Presentaciones de libros y recitales poéticos en las bibliotecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d469bd490e63610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5870007f8441f010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Dámaso Alonso (Chamartín)";"441962";"4479867";"40.467453379213175";"-3.6846112774442705";"CHAMARTIN";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
10786640;"Celeste encuentra un hogar";"";"1";"0";"";"";"2018-10-28 00:00:00.0";"2018-10-28 23:59:00.0";"12:00";"Compañía Sonrisas Mágicas.  Margarita es un hada que vive feliz en el bosque. Un día conoce a Celeste, una sirena triste que desearía tener piernas para escapar lejos del mar. El hada intentará ayudar a Celeste transportándola al Mundo de las Estrellas. Margarita se dará cuenta de que Celeste es una sirena que recibe malos tratos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e3a9e90b04516610VgnVCM1000001d4a900aRCRD";"Actividades infantiles en el Centro Cultural Hortaleza";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c87d53a92d416610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Hortaleza";"445579";"4480884";"40.476859845869534";"-3.6420353342333227";"HORTALEZA";"/contenido/actividades/TeatroPerformance";"/usuario/Niños,/usuario/Familias";
10786444;"Century Rock: el sonido de una era";"";"0";"0";"";"";"2018-10-13 00:00:00.0";"2018-10-13 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5125a2d349416610VgnVCM1000001d4a900aRCRD";"Century Rock: el sonido de una era";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=37e2a2d349416610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"VICALVARO";"/contenido/actividades/Musica/RockPop";"/usuario/Jovenes";
10786884;"Certamen de Pintura Carmen Holgueras";"";"1";"1";"L,M,X,J,V,S,D";"";"2018-10-24 00:00:00.0";"2018-11-13 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=55c5e90b04516610VgnVCM1000001d4a900aRCRD";"Exposiciones en el Centro Cultural Antonio Machado";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1cd9bb2b4ecf2610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"SAN BLAS-CANILLEJAS";"/contenido/actividades/Exposiciones";"";
10785327;"César Latorre Trío";"";"1";"0";"";"";"2018-11-15 00:00:00.0";"2018-11-15 23:59:00.0";"20:00";"César Latorre Trío fue creado en 2005 en Amsterdam. Libertad de interpretación, sonido actual e improvisación son las líneas maestras de la formación. En el universo sonoro de sus composiciones hay contrastados momentos entre la más delicada intimidad y una agresiva actitud rockera, que proyectan al público un universo sonoro personal, resultado de las diversas influencias y procedencias de cada integrante. ?Collage?, su último trabajo, es una nueva apuesta hacia un original sonido de trío de piano. El símil pictórico del título describe a la perfección esas múltiples influencias confluyendo hacia un mensaje sonoro único, desde el jazz más ?billevansiano? hasta el hip hop, pasando por el flamenco, el groove o los ritmos latinos. César Latorre: piano Reinier Elizarde: contrabajosalm Andres Litwin: batería   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=59f0896116c06610VgnVCM1000001d4a900aRCRD";"César Latorre Trío";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e01896116c06610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"443092";"4475923";"40.43200210571468";"-3.6709293330780204";"SALAMANCA";"/contenido/actividades/1ciudad21distritos";"";
10785328;"César Latorre Trío";"";"1";"0";"";"";"2018-11-22 00:00:00.0";"2018-11-22 23:59:00.0";"19:30";"César Latorre Trío fue creado en 2005 en Amsterdam. Libertad de interpretación, sonido actual e improvisación son las líneas maestras de la formación. En el universo sonoro de sus composiciones hay contrastados momentos entre la más delicada intimidad y una agresiva actitud rockera, que proyectan al público un universo sonoro personal, resultado de las diversas influencias y procedencias de cada integrante. ?Collage?, su último trabajo, es una nueva apuesta hacia un original sonido de trío de piano. El símil pictórico del título describe a la perfección esas múltiples influencias confluyendo hacia un mensaje sonoro único, desde el jazz más ?billevansiano? hasta el hip hop, pasando por el flamenco, el groove o los ritmos latinos. César Latorre: piano Reinier Elizarde: contrabajosalm Andres Litwin: batería   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3201896116c06610VgnVCM1000001d4a900aRCRD";"César Latorre Trío";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e01896116c06610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"CHAMARTIN";"/contenido/actividades/1ciudad21distritos";"";
10780280;"Cesión espacios a Entidades y Asociaciones en aulas del Centro Cultural Nicolás Salmerón";"";"0";"0";"";"";"2018-10-02 00:00:00.0";"2018-10-02 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6f9bf2c2c5ce5610VgnVCM1000001d4a900aRCRD";"Cesión espacios a Entidades y Asociaciones en aulas del Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=881bf2c2c5ce5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"CHAMARTIN";"/contenido/actividades/ConferenciasColoquios";"";
10719303;"Chicas nuevas 24 horas";"";"1";"1";"L,M,X,J,V";"";"2018-09-11 00:00:00.0";"2018-10-10 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a2ea928038ba3610VgnVCM1000001d4a900aRCRD";"Chicas nuevas 24 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=725fa07f39f12610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Pozo del tío Raimundo (Puente de Vallecas)";"443950";"4469433";"40.3735856436473";"-3.6602546064905397";"PUENTE DE VALLECAS";"/contenido/actividades/Exposiciones";"";
10718975;"Chicas nuevas 24 horas";"";"1";"1";"L,M,X,J,V";"";"2018-11-13 00:00:00.0";"2018-12-10 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1eeaf9846eaa3610VgnVCM1000001d4a900aRCRD";"Chicas nuevas 24 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=725fa07f39f12610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Marconi (Villaverde)";"440472";"4465148";"40.334751832113774";"-3.700809560921597";"VILLAVERDE";"/contenido/actividades/Exposiciones";"";
10718962;"Chicas nuevas 24 horas";"";"1";"1";"L,M,X,J,V";"";"2018-10-11 00:00:00.0";"2018-11-08 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=129af9846eaa3610VgnVCM1000001d4a900aRCRD";"Chicas nuevas 24 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=725fa07f39f12610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b6882025c4b2610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Lucrecia Pérez";"441386";"4482508";"40.49120609425076";"-3.6916379633219116";"FUENCARRAL-EL PARDO";"/contenido/actividades/Exposiciones";"";
10756662;"Chicas nuevas 24 horas";"";"1";"1";"L,M,X,J,V,S,D";"";"2018-09-11 00:00:00.0";"2018-10-10 23:59:00.0";"00:00";"Exposición.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6b46f44fe7fe4610VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural El Pozo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e520051b722e1610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Pozo del tío Raimundo (Puente de Vallecas)";"443950";"4469433";"40.3735856436473";"-3.6602546064905397";"PUENTE DE VALLECAS";"/contenido/actividades/Exposiciones";"";
10773722;"Chiribitas, la mujer chirriquitica";"";"1";"0";"";"";"2018-10-19 00:00:00.0";"2018-10-19 23:59:00.0";"18:00";"TÍTERES    Público : Todos los públicos   Duración:  60 minutos   Sinopsis:  Un alegre relato de una actriz y sus muñecos que recrean los deseos, sueños y la cotidianidad de los pequeños.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b64b7d9cf52c5610VgnVCM2000001f4a900aRCRD";"Actividades Centro Cultural La Elipa. Octubre 2018.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb71ef25561e1610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural la Elipa (Ciudad Lineal)";"444825";"4475074";"40.42447060804354";"-3.6504253324201104";"CIUDAD LINEAL";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
7892481;"Chococharlas";"";"1";"0";"";"";"2018-10-03 00:00:00.0";"2018-10-03 23:59:00.0";"18:00";"Un espacio para dialogar sobre los temas que nos importan? Alrededor de una taza de chocolate?     Fecha y hora de celebración:  miércoles 3 de octubre de 18 a 19 horas.   Inscripción:  abierto periodo de inscripción hasta cubrir plazas.   Plazas:  15    Para inscribirte:    e-mail:  actividadeschamberi@gmail.com   teléfono: 915 357 010  Horario de información: miércoles y jueves de 12:30 a 14 horas, y lunes a viernes de 16:30 a 20:30 horas.   En colaboración con el  CMS  de Chamberí";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2d57c6d06879b410VgnVCM1000000b205a0aRCRD";"Actividades en el centro juvenil 'Chamberí'. Octubre 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c604786b5fd1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7054251933357310VgnVCM2000000c205a0aRCRD";"Centro Juvenil Chamberí";"440346";"4477568";"40.44661949643803";"-3.703467785151993";"CHAMBERI";"";"/usuario/Jovenes";
10780875;"Cien Años después- Visita creativa al cementerio británico de Madrid.";"";"1";"0";"";"";"2018-10-07 00:00:00.0";"2018-10-07 23:59:00.0";"12:30";"William Parish, director del Teatro Circo Price entre 1880 y 1916, fallece el 12 de noviembre de 1917.  Un año más tarde fallece Matilde de Fassi, su esposa y también directora del Circo Price. Sus cuerpos descansan en el cementerio británico de Madrid, ese lugar donde enterrar a aquellos aventureros que se atrevían a morir lejos de su país. Conmemorando el centenario de la muerte de William Parish te invitamos a una experiencia escénica en un espacio único, en un jardín, en un lugar de otra época. Un tiempo en el que llegar a conocer la vida de William Parish, su relación con el circo y con la ciudad de Madrid.La actividad consiste en una visita al cementerio. Los participantes contarán con unos auriculares inalámbricos a través de los cuales se escucharán diferentes audios y ambientes sonoros.  La actividad se realizará el 6 y 7 de octubre y contará con dos pases cada día, uno a las 11.00 h y otro a las 12.30 h   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c48a1b9f9a0f5610VgnVCM1000001d4a900aRCRD";"Cien Años después- Visita creativa al cementerio británico de Madrid.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b8a1b9f9a0f5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0307a7e0a61c010VgnVCM1000000b205a0aRCRD";"Cementerio Británico (British Cemetery)";"438673";"4471874";"40.395212860537896";"-3.722633997992097";"CARABANCHEL";"/contenido/actividades/ActividadesCalleArteUrbano";"";
10780874;"Cien Años después- Visita creativa al cementerio británico de Madrid.";"";"1";"0";"";"";"2018-10-07 00:00:00.0";"2018-10-07 23:59:00.0";"11:00";"William Parish, director del Teatro Circo Price entre 1880 y 1916, fallece el 12 de noviembre de 1917.  Un año más tarde fallece Matilde de Fassi, su esposa y también directora del Circo Price. Sus cuerpos descansan en el cementerio británico de Madrid, ese lugar donde enterrar a aquellos aventureros que se atrevían a morir lejos de su país. Conmemorando el centenario de la muerte de William Parish te invitamos a una experiencia escénica en un espacio único, en un jardín, en un lugar de otra época. Un tiempo en el que llegar a conocer la vida de William Parish, su relación con el circo y con la ciudad de Madrid.La actividad consiste en una visita al cementerio. Los participantes contarán con unos auriculares inalámbricos a través de los cuales se escucharán diferentes audios y ambientes sonoros.  La actividad se realizará el 6 y 7 de octubre y contará con dos pases cada día, uno a las 11.00 h y otro a las 12.30 h   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb7a1b9f9a0f5610VgnVCM1000001d4a900aRCRD";"Cien Años después- Visita creativa al cementerio británico de Madrid.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b8a1b9f9a0f5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0307a7e0a61c010VgnVCM1000000b205a0aRCRD";"Cementerio Británico (British Cemetery)";"438673";"4471874";"40.395212860537896";"-3.722633997992097";"CARABANCHEL";"/contenido/actividades/ActividadesCalleArteUrbano";"";
10780872;"Cien Años después- Visita creativa al cementerio británico de Madrid.";"";"1";"0";"";"";"2018-10-06 00:00:00.0";"2018-10-06 23:59:00.0";"11:00";"William Parish, director del Teatro Circo Price entre 1880 y 1916, fallece el 12 de noviembre de 1917.  Un año más tarde fallece Matilde de Fassi, su esposa y también directora del Circo Price. Sus cuerpos descansan en el cementerio británico de Madrid, ese lugar donde enterrar a aquellos aventureros que se atrevían a morir lejos de su país. Conmemorando el centenario de la muerte de William Parish te invitamos a una experiencia escénica en un espacio único, en un jardín, en un lugar de otra época. Un tiempo en el que llegar a conocer la vida de William Parish, su relación con el circo y con la ciudad de Madrid.La actividad consiste en una visita al cementerio. Los participantes contarán con unos auriculares inalámbricos a través de los cuales se escucharán diferentes audios y ambientes sonoros.  La actividad se realizará el 6 y 7 de octubre y contará con dos pases cada día, uno a las 11.00 h y otro a las 12.30 h   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b96a1b9f9a0f5610VgnVCM1000001d4a900aRCRD";"Cien Años después- Visita creativa al cementerio británico de Madrid.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b8a1b9f9a0f5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0307a7e0a61c010VgnVCM1000000b205a0aRCRD";"Cementerio Británico (British Cemetery)";"438673";"4471874";"40.395212860537896";"-3.722633997992097";"CARABANCHEL";"/contenido/actividades/ActividadesCalleArteUrbano";"";
10780873;"Cien Años después- Visita creativa al cementerio británico de Madrid.";"";"1";"0";"";"";"2018-10-06 00:00:00.0";"2018-10-06 23:59:00.0";"12:30";"William Parish, director del Teatro Circo Price entre 1880 y 1916, fallece el 12 de noviembre de 1917.  Un año más tarde fallece Matilde de Fassi, su esposa y también directora del Circo Price. Sus cuerpos descansan en el cementerio británico de Madrid, ese lugar donde enterrar a aquellos aventureros que se atrevían a morir lejos de su país. Conmemorando el centenario de la muerte de William Parish te invitamos a una experiencia escénica en un espacio único, en un jardín, en un lugar de otra época. Un tiempo en el que llegar a conocer la vida de William Parish, su relación con el circo y con la ciudad de Madrid.La actividad consiste en una visita al cementerio. Los participantes contarán con unos auriculares inalámbricos a través de los cuales se escucharán diferentes audios y ambientes sonoros.  La actividad se realizará el 6 y 7 de octubre y contará con dos pases cada día, uno a las 11.00 h y otro a las 12.30 h   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a27a1b9f9a0f5610VgnVCM1000001d4a900aRCRD";"Cien Años después- Visita creativa al cementerio británico de Madrid.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b8a1b9f9a0f5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0307a7e0a61c010VgnVCM1000000b205a0aRCRD";"Cementerio Británico (British Cemetery)";"438673";"4471874";"40.395212860537896";"-3.722633997992097";"CARABANCHEL";"/contenido/actividades/ActividadesCalleArteUrbano";"";
10686487;"Cine de Terror";"";"1";"0";"";"";"2018-10-26 00:00:00.0";"2018-10-26 23:59:00.0";"16:00";"Sofá, peli, manta y palomitas. Con la entrada del frio y en este mes tan terrorífico, no se nos ocurre un mejor plan, que disfrutar de una película de miedo todos juntos en el Centro Juvenil. ¡No te lo pierdas!    Fecha y hora de celebración:  viernes 26 de octubre de 16 a 21 horas   Periodo de inscripción:  hasta completar plazas    Plazas:  ?10";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=79dabc77a38d2610VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Chamberí'. Octubre 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c604786b5fd1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7054251933357310VgnVCM2000000c205a0aRCRD";"Centro Juvenil Chamberí";"440346";"4477568";"40.44661949643803";"-3.703467785151993";"CHAMBERI";"";"/usuario/Jovenes";
